MES,CODIGO_OBJETIVO,CONFIGURACION,VIAJES_ORIGINADOS,VIAJES_DESCARGADOS,DIFERENCIA,INDICE_CARGUE_DESCARGUE
202503,20517000,3S3,5,17,-12,0.29
202503,20517000,CA,2,4,-2,0.5
202503,20517000,V2,1,0,1,NA
202503,20517001,2,0,4,-4,0
202503,20517002,2,0,1,-1,0
202503,20517004,2,0,1,-1,0
202503,20517006,3,0,1,-1,0
202503,20517006,3S4,0,1,-1,0
202503,20550000,2,59,139,-80,0.42
202503,20550000,2R2,0,5,-5,0
202503,20550000,2S2,2,0,2,NA
202503,20550000,2S3,4,1,3,4
202503,20550000,3,1,12,-11,0.08
202503,20550000,3S2,2,9,-7,0.22
202503,20550000,3S3,5,101,-96,0.05
202503,20550000,3S4,0,1,-1,0
202503,20550000,CA,4,7,-3,0.57
202503,20550007,2,0,1,-1,0
202503,20570000,2,4,114,-110,0.04
202503,20570000,2S3,0,1,-1,0
202503,20570000,3S3,8,4,4,2
202503,20570000,CA,0,2,-2,0
202503,20570002,2,0,1,-1,0
202503,20614000,2,23,33,-10,0.7
202503,20614000,2S3,0,1,-1,0
202503,20614000,3,0,15,-15,0
202503,20614000,3S1,2,0,2,NA
202503,20614000,3S2,2,0,2,NA
202503,20614000,3S3,43,19,24,2.26
202503,20614000,3S4,2,4,-2,0.5
202503,20614000,CA,3,1,2,3
202503,20614004,2,1,0,1,NA
202503,20614004,CA,1,0,1,NA
202503,20614006,3S3,18,0,18,NA
202503,20614012,2,0,2,-2,0
202503,20614012,3S2,6,12,-6,0.5
202503,20614012,3S3,18,47,-29,0.38
202503,20614012,3S4,0,11,-11,0
202503,20614012,CA,0,1,-1,0
202503,20621000,2,151,178,-27,0.85
202503,20621000,2S2,0,1,-1,0
202503,20621000,2S3,11,3,8,3.67
202503,20621000,3,9,3,6,3
202503,20621000,3S2,13,10,3,1.3
202503,20621000,3S3,176,347,-171,0.51
202503,20621000,CA,0,31,-31,0
202503,20621006,2,0,1,-1,0
202503,20621006,3S3,0,1,-1,0
202503,20621011,2,0,1,-1,0
202503,20621011,3S3,0,1,-1,0
202503,20621012,2,0,1,-1,0
202503,20710000,2,165,174,-9,0.95
202503,20710000,2S2,57,0,57,NA
202503,20710000,3,3,48,-45,0.06
202503,20710000,3S2,31,4,27,7.75
202503,20710000,3S3,292,104,188,2.81
202503,20710000,3S4,1,0,1,NA
202503,20710000,4,0,2,-2,0
202503,20710000,CA,2,53,-51,0.04
202503,20710000,V3R3,8,0,8,NA
202503,20710001,2S3,18,0,18,NA
202503,20710001,3S3,3,0,3,NA
202503,20750000,2,15,72,-57,0.21
202503,20750000,2S3,2,0,2,NA
202503,20750000,3,1,1,0,1
202503,20750000,3S2,1,1,0,1
202503,20750000,3S3,3,4,-1,0.75
202503,20750000,CA,0,15,-15,0
202503,20750002,2,0,12,-12,0
202503,20770000,2,28,132,-104,0.21
202503,20770000,2R2,0,25,-25,0
202503,20770000,2S2,0,5,-5,0
202503,20770000,2S3,0,3,-3,0
202503,20770000,3,4,9,-5,0.44
202503,20770000,3S1,0,1,-1,0
202503,20770000,3S2,71,4,67,17.75
202503,20770000,3S3,1833,68,1765,26.96
202503,20770000,3S4,10,0,10,NA
202503,20770000,CA,6,38,-32,0.16
202503,20770000,V3,1,2,-1,0.5
202503,20770003,3S3,2,1,1,2
202503,20770010,2S3,1,0,1,NA
202503,20770010,3,0,2,-2,0
202503,20770014,2,30,4,26,7.5
202503,20770014,2S2,1,1,0,1
202503,20770014,3,2,2,0,1
202503,20770014,3S2,10,3,7,3.33
202503,20770014,3S3,918,7,911,131.14
202503,20770014,CA,4,10,-6,0.4
202503,20787000,2,6,21,-15,0.29
202503,20787000,3S2,1,1,0,1
202503,20787000,3S3,0,9,-9,0
202503,20787000,3S4,0,1,-1,0
202503,20787000,CA,0,1,-1,0
202503,20787005,2,0,1,-1,0
202503,20787005,CA,2,0,2,NA
202503,23001000,2,2749,4945,-2196,0.56
202503,23001000,2B1,0,1,-1,0
202503,23001000,2R2,1,108,-107,0.01
202503,23001000,2S2,35,265,-230,0.13
202503,23001000,2S3,10,70,-60,0.14
202503,23001000,3,23,219,-196,0.11
202503,23001000,3S2,188,638,-450,0.29
202503,23001000,3S3,540,1777,-1237,0.3
202503,23001000,3S4,0,2,-2,0
202503,23001000,4,1,5,-4,0.2
202503,23001000,CA,903,640,263,1.41
202503,23001001,2,0,7,-7,0
202503,23001004,2,0,4,-4,0
202503,23001004,3,0,3,-3,0
202503,23001008,2,0,1,-1,0
202503,23001010,2,2,0,2,NA
202503,23001010,3,0,3,-3,0
202503,23001014,2,0,2,-2,0
202503,23001017,2,0,10,-10,0
202503,23001019,3,3,0,3,NA
202503,23001020,2,0,3,-3,0
202503,23001020,3S2,0,3,-3,0
202503,23001031,2,1,0,1,NA
202503,23001031,3S2,1,0,1,NA
202503,23001032,3,0,1,-1,0
202503,23001032,3S2,0,1,-1,0
202503,23001068,3S2,0,1,-1,0
202503,23068000,2,38,88,-50,0.43
202503,23068000,2R2,0,3,-3,0
202503,23068000,2S2,1,0,1,NA
202503,23068000,2S3,3,0,3,NA
202503,23068000,3,1,10,-9,0.1
202503,23068000,3S2,2,9,-7,0.22
202503,23068000,3S3,0,33,-33,0
202503,23068000,4,0,1,-1,0
202503,23068000,CA,0,15,-15,0
202503,23068012,3,0,1,-1,0
202503,23068014,2,1,4,-3,0.25
202503,23068014,2R2,0,1,-1,0
202503,23068014,3,0,5,-5,0
202503,23068014,CA,0,1,-1,0
202503,23068014,V3,0,35,-35,0
202503,23079000,2,65,39,26,1.67
202503,23079000,2R2,0,2,-2,0
202503,23079000,2S3,1,0,1,NA
202503,23079000,3,0,2,-2,0
202503,23079000,3S2,1,0,1,NA
202503,23079000,3S3,11,58,-47,0.19
202503,23079000,CA,0,2,-2,0
202503,23079007,2,0,1,-1,0
202503,23090000,2,95,24,71,3.96
202503,23090000,2S2,1,0,1,NA
202503,23090000,3,1,2,-1,0.5
202503,23090000,3S2,3,0,3,NA
202503,23090000,CA,0,2,-2,0
202503,23090002,2,0,1,-1,0
202503,23090002,2S3,0,1,-1,0
202503,23090020,3S3,56,0,56,NA
202503,23090022,3R3,1,0,1,NA
202503,23090022,3S2,8,0,8,NA
202503,23090022,3S3,1127,0,1127,NA
202503,23162000,2,1191,1156,35,1.03
202503,23162000,2R2,293,1,292,293
202503,23162000,2S2,4,53,-49,0.08
202503,23162000,2S3,13,12,1,1.08
202503,23162000,3,53,80,-27,0.66
202503,23162000,3S2,5,104,-99,0.05
202503,23162000,3S3,343,1012,-669,0.34
202503,23162000,3S4,1,0,1,NA
202503,23162000,4,1,5,-4,0.2
202503,23162000,CA,57,188,-131,0.3
202503,23162002,2,0,1,-1,0
202503,23162002,3,0,9,-9,0
202503,23162003,2,0,4,-4,0
202503,23162006,2,1,0,1,NA
202503,23162012,2,0,1,-1,0
202503,23162015,2,0,1,-1,0
202503,23168000,2,1,3,-2,0.33
202503,23168000,CA,0,1,-1,0
202503,23168004,2,0,1,-1,0
202503,23168004,3S2,2,0,2,NA
202503,23168004,3S3,83,0,83,NA
202503,23168016,2,1,0,1,NA
202503,23182000,2,28,148,-120,0.19
202503,23182000,2R2,0,2,-2,0
202503,23182000,2S2,1,2,-1,0.5
202503,23182000,3,0,12,-12,0
202503,23182000,3S2,4,1,3,4
202503,23182000,3S3,9,7,2,1.29
202503,23182000,CA,6,12,-6,0.5
202503,23182000,V3,1,0,1,NA
202503,23182020,2,0,1,-1,0
202503,23182020,2S2,0,1,-1,0
202503,23189000,2,1229,666,563,1.85
202503,23189000,2R2,0,1,-1,0
202503,23189000,2S2,5,4,1,1.25
202503,23189000,2S3,0,5,-5,0
202503,23189000,3,54,30,24,1.8
202503,23189000,3S2,120,124,-4,0.97
202503,23189000,3S3,236,1013,-777,0.23
202503,23189000,3S4,6,0,6,NA
202503,23189000,CA,6,45,-39,0.13
202503,23189000,V3,35,1,34,35
202503,23189001,2,0,2,-2,0
202503,23189001,3,0,2,-2,0
202503,23189001,3S2,0,1,-1,0
202503,23300000,2,1,37,-36,0.03
202503,23300000,3,0,2,-2,0
202503,23300000,3S3,0,1,-1,0
202503,23300000,4,0,1,-1,0
202503,23300000,CA,0,5,-5,0
202503,23300001,2,0,1,-1,0
202503,23350000,2,33,21,12,1.57
202503,23350000,2S3,1,2,-1,0.5
202503,23350000,3,1,0,1,NA
202503,23350000,3S2,1,5,-4,0.2
202503,23350000,3S3,2,24,-22,0.08
202503,23350000,4,1,0,1,NA
202503,23350000,CA,0,5,-5,0
202503,23417000,2,54,541,-487,0.1
202503,23417000,2R2,0,7,-7,0
202503,23417000,2S2,2,7,-5,0.29
202503,23417000,2S3,0,1,-1,0
202503,23417000,3,2,15,-13,0.13
202503,23417000,3S2,35,23,12,1.52
202503,23417000,3S3,23,113,-90,0.2
202503,23417000,3S4,0,1,-1,0
202503,23417000,4,0,1,-1,0
202503,23417000,CA,6,80,-74,0.07
202503,23417003,2,0,2,-2,0
202503,23417004,2,0,2,-2,0
202503,23417006,2,0,3,-3,0
202503,23417006,3,0,3,-3,0
202503,23417007,2,0,1,-1,0
202503,23417010,2,1,6,-5,0.17
202503,23417014,3S3,0,1,-1,0
202503,23417015,2,0,1,-1,0
202503,23417016,2,11,1,10,11
202503,23417016,3,0,34,-34,0
202503,23417016,3S3,11,1,10,11
202503,23417016,CA,1,0,1,NA
202503,23417023,2,0,1,-1,0
202503,23417024,2,0,1,-1,0
202503,23417034,3,0,1,-1,0
202503,23417036,3,0,1,-1,0
202503,23417036,3S3,0,2,-2,0
202503,23419000,2,24,24,0,1
202503,23419000,3,1,0,1,NA
202503,23419000,3S2,0,3,-3,0
202503,23419000,4,0,1,-1,0
202503,23419000,CA,0,4,-4,0
202503,23464000,2,15,22,-7,0.68
202503,23464000,2S3,1,0,1,NA
202503,23464000,3S3,0,24,-24,0
202503,23464000,CA,0,7,-7,0
202503,23464001,2,0,20,-20,0
202503,23464001,2S3,0,12,-12,0
202503,23466000,2,67,385,-318,0.17
202503,23466000,2R2,0,5,-5,0
202503,23466000,2S2,0,4,-4,0
202503,23466000,2S3,1,1,0,1
202503,23466000,3,1,40,-39,0.03
202503,23466000,3S2,4,23,-19,0.17
202503,23466000,3S3,521,2951,-2430,0.18
202503,23466000,3S4,3,2,1,1.5
202503,23466000,4,0,1,-1,0
202503,23466000,CA,1,114,-113,0.01
202503,23466000,V3,0,6,-6,0
202503,23466000,V4,92,0,92,NA
202503,23466001,3,0,2,-2,0
202503,23466005,3,1,0,1,NA
202503,23466006,2,0,1,-1,0
202503,23466006,3S2,5,0,5,NA
202503,23466006,3S3,264,0,264,NA
202503,23466007,2,1,1,0,1
202503,23466007,2S3,2,0,2,NA
202503,23466007,3,0,1,-1,0
202503,23466013,2,0,1,-1,0
202503,23500000,2,3,44,-41,0.07
202503,23500000,2R2,0,1,-1,0
202503,23500000,3,0,16,-16,0
202503,23500000,3S2,1,4,-3,0.25
202503,23500000,3S3,5,5,0,1
202503,23500000,CA,0,13,-13,0
202503,23500006,2,0,4,-4,0
202503,23500011,2,0,1,-1,0
202503,23555000,2,203,385,-182,0.53
202503,23555000,2R2,0,2,-2,0
202503,23555000,2S2,10,7,3,1.43
202503,23555000,2S3,4,1,3,4
202503,23555000,3,35,19,16,1.84
202503,23555000,3S2,14,38,-24,0.37
202503,23555000,3S3,2304,311,1993,7.41
202503,23555000,CA,7,47,-40,0.15
202503,23555004,2,1,0,1,NA
202503,23555011,2,0,2,-2,0
202503,23555022,2,0,6,-6,0
202503,23570000,2,47,87,-40,0.54
202503,23570000,2R2,0,1,-1,0
202503,23570000,2S1,1,1,0,1
202503,23570000,2S2,0,4,-4,0
202503,23570000,2S3,0,2,-2,0
202503,23570000,3,2,32,-30,0.06
202503,23570000,3S1,1,4,-3,0.25
202503,23570000,3S2,5,7,-2,0.71
202503,23570000,3S3,7,28,-21,0.25
202503,23570000,3S4,0,5,-5,0
202503,23570000,4,2,2,0,1
202503,23570000,CA,0,4,-4,0
202503,23570004,2,1,0,1,NA
202503,23570011,2,0,52,-52,0
202503,23570011,2S2,0,53,-53,0
202503,23570011,2S3,0,27,-27,0
202503,23570011,3,0,2,-2,0
202503,23570011,3S3,0,2,-2,0
202503,23570011,CA,0,2,-2,0
202503,23570013,2,102,8,94,12.75
202503,23570013,3,47,2,45,23.5
202503,23570013,3S2,0,4,-4,0
202503,23570013,3S3,0,9,-9,0
202503,23570013,CA,1,0,1,NA
202503,23574000,2,15,17,-2,0.88
202503,23574000,3,1,2,-1,0.5
202503,23574000,3S3,0,6,-6,0
202503,23574000,CA,1,8,-7,0.12
202503,23580000,2,48,125,-77,0.38
202503,23580000,2R2,0,8,-8,0
202503,23580000,2S3,1,1,0,1
202503,23580000,3,1,31,-30,0.03
202503,23580000,3R3,7,1,6,7
202503,23580000,3S2,137,20,117,6.85
202503,23580000,3S3,3361,1670,1691,2.01
202503,23580000,3S4,2,3,-1,0.67
202503,23580000,4,0,1,-1,0
202503,23580000,CA,1,28,-27,0.04
202503,23580000,V3,9,0,9,NA
202503,23580002,3S2,4,0,4,NA
202503,23580002,3S3,332,0,332,NA
202503,23580003,3,0,1,-1,0
202503,23580003,3S3,1,0,1,NA
202503,23580004,3,0,1,-1,0
202503,23580006,3,1,0,1,NA
202503,23580006,3S2,1,0,1,NA
202503,23580006,3S3,81,0,81,NA
202503,23580013,3S3,1,0,1,NA
202503,23586000,2,2,7,-5,0.29
202503,23586000,3,0,2,-2,0
202503,23586000,CA,0,1,-1,0
202503,23660000,2,203,356,-153,0.57
202503,23660000,2R2,0,3,-3,0
202503,23660000,2S2,5,0,5,NA
202503,23660000,2S3,13,1,12,13
202503,23660000,3,29,29,0,1
202503,23660000,3S1,0,2,-2,0
202503,23660000,3S2,5,5,0,1
202503,23660000,3S3,596,92,504,6.48
202503,23660000,3S4,42,6,36,7
202503,23660000,4,2,2,0,1
202503,23660000,CA,4,63,-59,0.06
202503,23660000,V3,0,1,-1,0
202503,23660004,2,0,5,-5,0
202503,23660005,2,4,4,0,1
202503,23660005,2S2,3,1,2,3
202503,23660005,3,0,7,-7,0
202503,23660005,3S1,0,2,-2,0
202503,23660005,3S3,0,2,-2,0
202503,23660005,3S4,4,0,4,NA
202503,23660005,4,1,0,1,NA
202503,23660005,CA,0,1,-1,0
202503,23660006,2,1,1,0,1
202503,23660006,3,0,3,-3,0
202503,23660006,3S3,0,2,-2,0
202503,23660006,3S4,0,1,-1,0
202503,23660008,2,1,6,-5,0.17
202503,23660008,3S2,1,0,1,NA
202503,23660008,3S3,2,13,-11,0.15
202503,23660009,2,1,0,1,NA
202503,23660009,3,0,1,-1,0
202503,23660015,2,4,0,4,NA
202503,23660015,2S1,1,1,0,1
202503,23660015,2S2,3,0,3,NA
202503,23660015,2S3,2,0,2,NA
202503,23660015,3S1,6,1,5,6
202503,23660015,3S2,2,0,2,NA
202503,23660015,3S3,2,0,2,NA
202503,23670000,2,2,86,-84,0.02
202503,23670000,2R2,0,1,-1,0
202503,23670000,3,0,2,-2,0
202503,23670000,3S3,2,1,1,2
202503,23670000,CA,0,3,-3,0
202503,23670011,2,0,4,-4,0
202503,23670011,3S3,0,1,-1,0
202503,23670018,2,0,1,-1,0
202503,23672000,2,6,60,-54,0.1
202503,23672000,2R2,0,2,-2,0
202503,23672000,3,0,6,-6,0
202503,23672000,3S2,1,0,1,NA
202503,23672000,3S3,0,2,-2,0
202503,23672000,CA,1,17,-16,0.06
202503,23675000,2,14,86,-72,0.16
202503,23675000,2S2,1,1,0,1
202503,23675000,2S3,1,0,1,NA
202503,23675000,3,0,18,-18,0
202503,23675000,3S2,0,2,-2,0
202503,23675000,3S3,0,10,-10,0
202503,23675000,CA,0,1,-1,0
202503,23675001,2,0,1,-1,0
202503,23675001,3,0,4,-4,0
202503,23675003,CA,0,1,-1,0
202503,23675018,2,0,2,-2,0
202503,23675019,2,0,2,-2,0
202503,23678000,2,13,29,-16,0.45
202503,23678000,3,0,2,-2,0
202503,23678000,3S2,1,1,0,1
202503,23678000,V3,0,1,-1,0
202503,23678002,2,0,1,-1,0
202503,23678002,3,3,1,2,3
202503,23678015,2,0,1,-1,0
202503,23682000,2,16,10,6,1.6
202503,23682000,3,0,3,-3,0
202503,23682000,3S2,0,1,-1,0
202503,23682000,3S3,0,4,-4,0
202503,23686000,2,20,27,-7,0.74
202503,23686000,2R2,0,1,-1,0
202503,23686000,2S3,0,1,-1,0
202503,23686000,3,1,2,-1,0.5
202503,23686000,3S3,2,2,0,1
202503,23686000,CA,1,4,-3,0.25
202503,23686002,2,0,1,-1,0
202503,23686003,2,0,1,-1,0
202503,23686003,2R2,0,2,-2,0
202503,23686003,3S2,1,0,1,NA
202503,23686004,2,0,1,-1,0
202503,23686004,3,0,1,-1,0
202503,23686009,2,5,0,5,NA
202503,23686022,2,0,6,-6,0
202503,23686022,3,0,8,-8,0
202503,23686024,3S3,0,1,-1,0
202503,23807000,2,182,314,-132,0.58
202503,23807000,2R2,0,3,-3,0
202503,23807000,2S2,13,0,13,NA
202503,23807000,2S3,0,3,-3,0
202503,23807000,3,1,31,-30,0.03
202503,23807000,3S2,10,4,6,2.5
202503,23807000,3S3,46,42,4,1.1
202503,23807000,CA,1,81,-80,0.01
202503,23807012,2,0,1,-1,0
202503,23807012,3S3,1,0,1,NA
202503,23807027,2,0,29,-29,0
202503,23807027,3S2,0,3,-3,0
202503,23807027,3S3,20,49,-29,0.41
202503,23807027,CA,0,3,-3,0
202503,23807033,2,0,15,-15,0
202503,23807033,CA,0,2,-2,0
202503,23815000,2,0,10,-10,0
202503,23815000,2S3,1,0,1,NA
202503,23815000,3,1,0,1,NA
202503,23815000,3S3,0,2,-2,0
202503,23815000,CA,0,1,-1,0
202503,23855000,2,69,76,-7,0.91
202503,23855000,2R2,0,1,-1,0
202503,23855000,2S2,1,1,0,1
202503,23855000,2S3,1,0,1,NA
202503,23855000,3,18,5,13,3.6
202503,23855000,3S2,1,0,1,NA
202503,23855000,3S3,1,22,-21,0.05
202503,23855000,CA,0,8,-8,0
202503,23855001,3,0,2,-2,0
202503,23855008,2,0,2,-2,0
202503,23855013,3,0,6,-6,0
202503,25001000,2,7,88,-81,0.08
202503,25001000,2S2,0,1,-1,0
202503,25001000,2S3,0,1,-1,0
202503,25001000,3S3,1,13,-12,0.08
202503,25001000,CA,3,69,-66,0.04
202503,25019000,2,26,109,-83,0.24
202503,25019000,2S2,5,1,4,5
202503,25019000,2S3,5,0,5,NA
202503,25019000,3,2,4,-2,0.5
202503,25019000,3S2,7,8,-1,0.88
202503,25019000,3S3,1,1,0,1
202503,25019000,CA,1,9,-8,0.11
202503,25019003,2,1,0,1,NA
202503,25035000,2,12,228,-216,0.05
202503,25035000,3,0,2,-2,0
202503,25035000,3S2,0,2,-2,0
202503,25035000,3S3,0,60,-60,0
202503,25035000,CA,3,94,-91,0.03
202503,25040000,2,24,108,-84,0.22
202503,25040000,3,0,1,-1,0
202503,25040000,3S3,0,4,-4,0
202503,25040000,CA,0,59,-59,0
202503,25040002,2,0,2,-2,0
202503,25040002,3S3,0,1,-1,0
202503,25053000,2,3,385,-382,0.01
202503,25053000,3,0,3,-3,0
202503,25053000,CA,0,51,-51,0
202503,25053000,V2,0,1,-1,0
202503,25086000,2,1,8,-7,0.12
202503,25086000,CA,0,3,-3,0
202503,25095000,2,0,16,-16,0
202503,25099000,2,76,131,-55,0.58
202503,25099000,2S2,1,0,1,NA
202503,25099000,2S3,1,0,1,NA
202503,25099000,3,0,6,-6,0
202503,25099000,3S3,4,26,-22,0.15
202503,25099000,CA,109,79,30,1.38
202503,25099000,V2,0,1,-1,0
202503,25120000,2,0,20,-20,0
202503,25120000,3,0,3,-3,0
202503,25120000,CA,0,16,-16,0
202503,25120003,2,0,1,-1,0
202503,25123000,2,13,79,-66,0.16
202503,25123000,3,2,8,-6,0.25
202503,25123000,3S2,1,0,1,NA
202503,25123000,3S3,0,1,-1,0
202503,25123000,CA,0,58,-58,0
202503,25123000,V3,0,1,-1,0
202503,25126000,2,3327,1925,1402,1.73
202503,25126000,2B1,2,0,2,NA
202503,25126000,2R2,3,0,3,NA
202503,25126000,2S2,503,199,304,2.53
202503,25126000,2S3,120,58,62,2.07
202503,25126000,3,64,152,-88,0.42
202503,25126000,3S2,1006,708,298,1.42
202503,25126000,3S3,1260,737,523,1.71
202503,25126000,3S4,4,3,1,1.33
202503,25126000,4,5,7,-2,0.71
202503,25126000,CA,1318,1157,161,1.14
202503,25126000,V2,1,0,1,NA
202503,25126000,V3,183,64,119,2.86
202503,25126000,V4,0,13,-13,0
202503,25126007,3S3,0,1,-1,0
202503,25126009,2,0,8,-8,0
202503,25148000,2,2,45,-43,0.04
202503,25148000,3,0,1,-1,0
202503,25148000,3S4,2,0,2,NA
202503,25148000,CA,0,22,-22,0
202503,25148005,2,0,2,-2,0
202503,25151000,2,16,95,-79,0.17
202503,25151000,2S2,0,2,-2,0
202503,25151000,2S3,1,14,-13,0.07
202503,25151000,3,0,13,-13,0
202503,25151000,3S2,2,2,0,1
202503,25151000,3S3,7,320,-313,0.02
202503,25151000,CA,10,102,-92,0.1
202503,25154000,2,1,48,-47,0.02
202503,25154000,CA,0,35,-35,0
202503,25168000,2,0,13,-13,0
202503,25168000,CA,0,10,-10,0
202503,25175000,2,910,2655,-1745,0.34
202503,25175000,2S1,0,3,-3,0
202503,25175000,2S2,95,264,-169,0.36
202503,25175000,2S3,38,74,-36,0.51
202503,25175000,3,19,95,-76,0.2
202503,25175000,3S2,147,184,-37,0.8
202503,25175000,3S2S3,0,2,-2,0
202503,25175000,3S3,114,372,-258,0.31
202503,25175000,3S4,2,4,-2,0.5
202503,25175000,4,1,2,-1,0.5
202503,25175000,CA,433,2154,-1721,0.2
202503,25175000,V2,4,2,2,2
202503,25175000,V4,0,1,-1,0
202503,25175004,2,1,0,1,NA
202503,25175004,2S3,0,3,-3,0
202503,25175004,3S3,0,2,-2,0
202503,25175007,CA,0,2,-2,0
202503,25178000,2,24,68,-44,0.35
202503,25178000,2S2,0,4,-4,0
202503,25178000,3,1,9,-8,0.11
202503,25178000,3S3,1,9,-8,0.11
202503,25178000,CA,0,11,-11,0
202503,25181000,2,1,149,-148,0.01
202503,25181000,2S2,0,1,-1,0
202503,25181000,3,1,24,-23,0.04
202503,25181000,3S3,0,4,-4,0
202503,25181000,CA,0,45,-45,0
202503,25181000,V2,0,5,-5,0
202503,25181000,V3,0,5,-5,0
202503,25183000,2,17,146,-129,0.12
202503,25183000,2S3,1,1,0,1
202503,25183000,3,7,20,-13,0.35
202503,25183000,3S2,1,2,-1,0.5
202503,25183000,3S3,19,13,6,1.46
202503,25183000,CA,3,75,-72,0.04
202503,25183000,V2,0,4,-4,0
202503,25183000,V3,0,7,-7,0
202503,25183001,2,0,33,-33,0
202503,25183001,3S3,0,2,-2,0
202503,25200000,2,320,376,-56,0.85
202503,25200000,2S1,23,2,21,11.5
202503,25200000,2S2,377,69,308,5.46
202503,25200000,2S3,620,38,582,16.32
202503,25200000,3,29,17,12,1.71
202503,25200000,3S1,1,0,1,NA
202503,25200000,3S2,264,30,234,8.8
202503,25200000,3S3,783,579,204,1.35
202503,25200000,4,0,2,-2,0
202503,25200000,CA,54,122,-68,0.44
202503,25200000,V2,0,14,-14,0
202503,25200000,V3,0,31,-31,0
202503,25200000,V4,0,15,-15,0
202503,25200010,3S3,4,0,4,NA
202503,25200010,V2,2,0,2,NA
202503,25200010,V3,7,0,7,NA
202503,25214000,2,21361,7030,14331,3.04
202503,25214000,2B1,4,1,3,4
202503,25214000,2R2,61,10,51,6.1
202503,25214000,2S1,6,2,4,3
202503,25214000,2S2,997,1787,-790,0.56
202503,25214000,2S3,393,511,-118,0.77
202503,25214000,3,352,173,179,2.03
202503,25214000,3S1,37,0,37,NA
202503,25214000,3S2,1210,1136,74,1.07
202503,25214000,3S3,1555,2936,-1381,0.53
202503,25214000,3S4,10,5,5,2
202503,25214000,4,4,2,2,2
202503,25214000,CA,11779,2321,9458,5.07
202503,25214000,V2,0,3,-3,0
202503,25214000,V3,0,4,-4,0
202503,25214008,2,527,622,-95,0.85
202503,25214008,2S2,82,52,30,1.58
202503,25214008,2S3,38,27,11,1.41
202503,25214008,3,2,8,-6,0.25
202503,25214008,3S1,0,1,-1,0
202503,25214008,3S2,41,34,7,1.21
202503,25214008,3S3,76,134,-58,0.57
202503,25214008,3S4,1,0,1,NA
202503,25214008,4,2,4,-2,0.5
202503,25214008,CA,327,457,-130,0.72
202503,25224000,2,1,17,-16,0.06
202503,25224000,3,15,4,11,3.75
202503,25224000,3S2,6,0,6,NA
202503,25224000,3S3,1946,110,1836,17.69
202503,25224000,4,9,1,8,9
202503,25224000,CA,0,14,-14,0
202503,25224000,V2,7,7,0,1
202503,25224000,V3,86,105,-19,0.82
202503,25224000,V3R2,3,0,3,NA
202503,25224000,V4,78,50,28,1.56
202503,25224000,V4R2,1,6,-5,0.17
202503,25245000,2,6,127,-121,0.05
202503,25245000,2S2,0,1,-1,0
202503,25245000,3,2,17,-15,0.12
202503,25245000,3S2,1,1,0,1
202503,25245000,3S3,0,16,-16,0
202503,25245000,CA,3,101,-98,0.03
202503,25245002,CA,0,1,-1,0
202503,25258000,2,0,1,-1,0
202503,25258000,3S2,1,0,1,NA
202503,25258001,2,0,1,-1,0
202503,25260000,2,458,1437,-979,0.32
202503,25260000,2S2,44,27,17,1.63
202503,25260000,2S3,15,16,-1,0.94
202503,25260000,3,2,8,-6,0.25
202503,25260000,3S2,4,35,-31,0.11
202503,25260000,3S3,8,253,-245,0.03
202503,25260000,4,1,1,0,1
202503,25260000,CA,86,293,-207,0.29
202503,25260000,V2,0,11,-11,0
202503,25260000,V3,0,13,-13,0
202503,25269000,2,1094,2365,-1271,0.46
202503,25269000,2S2,228,29,199,7.86
202503,25269000,2S3,245,20,225,12.25
202503,25269000,3,896,50,846,17.92
202503,25269000,3S2,1584,414,1170,3.83
202503,25269000,3S3,3771,2450,1321,1.54
202503,25269000,3S4,0,3,-3,0
202503,25269000,4,46,0,46,NA
202503,25269000,CA,134,1920,-1786,0.07
202503,25269000,V2,0,2,-2,0
202503,25269000,V3,0,9,-9,0
202503,25269007,3S3,5,0,5,NA
202503,25269009,3S3,0,16,-16,0
202503,25279000,2,3,50,-47,0.06
202503,25279000,3,0,9,-9,0
202503,25279000,3S2,1,2,-1,0.5
202503,25279000,3S3,0,71,-71,0
202503,25279000,CA,0,51,-51,0
202503,25279000,V3,0,2,-2,0
202503,25281000,2,2,10,-8,0.2
202503,25281000,2S2,1,0,1,NA
202503,25281000,3S2,1,0,1,NA
202503,25281000,3S3,1,2,-1,0.5
202503,25281000,CA,0,10,-10,0
202503,25281002,CA,0,1,-1,0
202503,25286000,2,35830,13326,22504,2.69
202503,25286000,2B1,2,4,-2,0.5
202503,25286000,2R2,74,11,63,6.73
202503,25286000,2R3,2,0,2,NA
202503,25286000,2S1,14,33,-19,0.42
202503,25286000,2S2,4525,4194,331,1.08
202503,25286000,2S3,807,857,-50,0.94
202503,25286000,3,332,240,92,1.38
202503,25286000,3S1,7,3,4,2.33
202503,25286000,3S2,1345,2172,-827,0.62
202503,25286000,3S3,2760,6777,-4017,0.41
202503,25286000,3S4,8,0,8,NA
202503,25286000,4,11,7,4,1.57
202503,25286000,CA,26352,3544,22808,7.44
202503,25286000,V2,32,2,30,16
202503,25286000,V3,12,3,9,4
202503,25288000,2,2,40,-38,0.05
202503,25288000,2S2,21,79,-58,0.27
202503,25288000,2S3,4,0,4,NA
202503,25288000,3,12,0,12,NA
202503,25288000,3S2,95,13,82,7.31
202503,25288000,3S3,64,3,61,21.33
202503,25288000,CA,17,23,-6,0.74
