MES,RUTA_CONFIGURACION,VALOR_MERCADO,UTILIZACION_MERCADO,NUM_VIAJES_MERCADO,VALOR_REMESAS,UTILIZACION_REMESAS,NUM_VIAJES_REMESAS, VALOR_PROMEDIO_MERCADO ,RUTA_ANALISIS,CONFIGURACION_ANALISIS,CODIGO_ORIGEN,CODIGO_DESTINO
202505,76520000-19698000-3,514020,0.796875,2,919132.8,0.934,5,802512.9408,76520000-19698000,3,76520000,19698000
202505,76520000-19698000-3S2,2550000,0.413306452,1,1350000,0.426666667,6,1939800,76520000-19698000,3S2,76520000,19698000
202505,76520000-19698000-3S3,1920750,0.985294118,2,1806171.429,1.01,7,1963123.029,76520000-19698000,3S3,76520000,19698000
202505,76520000-19845000-2S2,466941.1765,0.792780749,2,933500,0.82,12,791689.0588,76520000-19845000,2S2,76520000,19845000
202505,76520000-19845000-3S3,910000,0.529411765,1,924000,0.53,3,973504,76520000-19845000,3S3,76520000,19845000
202505,76520000-20001000-2S3,8500000.5,0.845679012,2,NA,NA,NA,9010000.53,76520000-20001000,2S3,76520000,20001000
202505,76520000-20001000-3,6000000,0.9375,1,6076150,0.94,2,6408431.4,76520000-20001000,3,76520000,20001000
202505,76520000-20001000-3S2,3900333.667,0.787823589,2,7704167.083,0.81,12,6553591.74,76520000-20001000,3S2,76520000,20001000
202505,76520000-20001000-3S3,7888500.2,0.836456618,4,8544240,0.654,5,8778860.725,76520000-20001000,3S3,76520000,20001000
202505,76520000-20011000-3S3,7849250,0.810294118,2,8500000,0.56,1,8734082,76520000-20011000,3S3,76520000,20011000
202505,76520000-23001000-2S2,6619250,0.577386364,2,NA,NA,NA,7016405,76520000-23001000,2S2,76520000,23001000
202505,76520000-23001000-3,6250000,0.921875,2,NA,NA,NA,6625000,76520000-23001000,3,76520000,23001000
202505,76520000-23001000-3S2,8550000,0.638458525,1,8550000,0.546666667,3,9063000,76520000-23001000,3S2,76520000,23001000
202505,76520000-23001000-3S3,8356530,0.804253676,4,8697493.2,0.704,5,9074774.395,76520000-23001000,3S3,76520000,23001000
202505,76520000-23162000-3S2,0,0.701967742,1,9650000,0.52,1,10229000,76520000-23162000,3S2,76520000,23162000
202505,76520000-23162000-3S3,8250250,0.793220588,2,9483344,0.33,1,9529512.784,76520000-23162000,3S3,76520000,23162000
202505,76520000-23417000-2S3,7667000,0.592592593,1,NA,NA,NA,8127020,76520000-23417000,2S3,76520000,23417000
202505,76520000-23417000-3,5300000,1,1,NA,NA,NA,5618000,76520000-23417000,3,76520000,23417000
202505,76520000-23417000-3S3,8294400,1.016470588,1,NA,NA,NA,8792064,76520000-23417000,3S3,76520000,23417000
202505,76520000-23660000-2S2,8500000,0.454545455,1,NA,NA,NA,9010000,76520000-23660000,2S2,76520000,23660000
202505,76520000-23660000-3S2,8500000,0.322580645,1,NA,NA,NA,9010000,76520000-23660000,3S2,76520000,23660000
202505,76520000-25126000-3S2,3708392.75,0.951612903,4,NA,NA,NA,3930896.315,76520000-25126000,3S2,76520000,25126000
202505,76520000-25126000-3S3,5100988,0.911764706,1,NA,NA,NA,5407047.28,76520000-25126000,3S3,76520000,25126000
202505,76520000-25151000-3S3,6650000,1.029411765,1,NA,NA,NA,7049000,76520000-25151000,3S3,76520000,25151000
202505,76520000-25175000-2S2,3739300,0.594590909,5,NA,NA,NA,3963658,76520000-25175000,2S2,76520000,25175000
202505,76520000-25175000-2S3,3637500,0.570555556,1,NA,NA,NA,3855750,76520000-25175000,2S3,76520000,25175000
202505,76520000-25175000-3S3,4675000,1,2,4622005,1.004,5,4921795.18,76520000-25175000,3S3,76520000,25175000
202505,76520000-25214000-2S2,3560731.458,0.463760417,8,3538803.143,0.472142857,14,3760428.937,76520000-25214000,2S2,76520000,25214000
202505,76520000-25214000-3,2831000,1.125,1,NA,NA,NA,3000860,76520000-25214000,3,76520000,25214000
202505,76520000-25214000-3S2,3663710.5,0.651300653,4,5061204.667,0.62,9,4772339.42,76520000-25214000,3S2,76520000,25214000
202505,76520000-25214000-3S3,4135879.857,0.867282913,7,4743933.818,0.903636364,11,4770754.968,76520000-25214000,3S3,76520000,25214000
202505,76520000-25260000-3S3,5520000,1.014705882,1,5436800,1,2,5798284.8,76520000-25260000,3S3,76520000,25260000
202505,76520000-25269000-3,2300000,0.59375,1,NA,NA,NA,2438000,76520000-25269000,3,76520000,25269000
202505,76520000-25269000-3S3,5270000,1,4,5385000,0.9775,8,5659340,76520000-25269000,3S3,76520000,25269000
202505,76520000-25279000-3S3,6825000,1.029411765,1,NA,NA,NA,7234500,76520000-25279000,3S3,76520000,25279000
202505,76520000-25286000-2S2,2649627.469,0.48078444,14,3599665.278,0.472986111,144,3412829.163,76520000-25286000,2S2,76520000,25286000
202505,76520000-25286000-2S3,3074330.333,0.583333333,6,3727309.375,0.63,16,3674084.824,76520000-25286000,2S3,76520000,25286000
202505,76520000-25286000-3S2,3231802.708,0.769157783,8,4390841.294,0.642352941,17,4162859.411,76520000-25286000,3S2,76520000,25286000
202505,76520000-25286000-3S3,3983588.95,0.900540452,13,4794070.939,0.937073171,82,4738070.832,76520000-25286000,3S3,76520000,25286000
202505,76520000-25290000-3S3,5440000,1,1,5355000,1,2,5712340,76520000-25290000,3S3,76520000,25290000
202505,76520000-25295000-2S2,5000000,0.755181818,1,NA,NA,NA,5300000,76520000-25295000,2S2,76520000,25295000
202505,76520000-25295000-3S2,2772042.5,0.542480205,4,5670798,0.48,3,4781973.548,76520000-25295000,3S2,76520000,25295000
202505,76520000-25328001-3S3,5440000,1,1,NA,NA,NA,5766400,76520000-25328001,3S3,76520000,25328001
202505,76520000-25377000-3S3,4421739,0.882352941,1,4421739,0.88,4,4687043.34,76520000-25377000,3S3,76520000,25377000
202505,76520000-25402000-3S3,6732000,1,1,6732000,1,4,7135920,76520000-25402000,3S3,76520000,25402000
202505,76520000-25430000-2S3,4640000,0.888888889,1,NA,NA,NA,4918400,76520000-25430000,2S3,76520000,25430000
202505,76520000-25430000-3S3,2717525,1.044117647,2,4839700,1.026666667,3,4230279.8,76520000-25430000,3S3,76520000,25430000
202505,76520000-25473000-2S2,3421280.423,0.553085714,3,3362571.429,0.59,7,3589218.328,76520000-25473000,2S2,76520000,25473000
202505,76520000-25473000-2S3,3200000,0.555555556,1,NA,NA,NA,3392000,76520000-25473000,2S3,76520000,25473000
202505,76520000-25473000-3,3200000,1,1,3000000,1.03,1,3264800,76520000-25473000,3,76520000,25473000
202505,76520000-25473000-3S2,4350000,0.967741935,1,5000000,1.1,1,5024400,76520000-25473000,3S2,76520000,25473000
202505,76520000-25473000-3S3,3987095.238,0.927170868,7,5069375.926,0.99962963,27,4914651.47,76520000-25473000,3S3,76520000,25473000
202505,76520000-25662001-3S3,19200000,1,1,NA,NA,NA,20352000,76520000-25662001,3S3,76520000,25662001
202505,76520000-25740000-3S3,0,0.603705882,1,5056000,0.6,1,5359360,76520000-25740000,3S3,76520000,25740000
202505,76520000-25754000-3S3,5380000,1.014705882,2,4796320.571,0.988571429,7,5331579.883,76520000-25754000,3S3,76520000,25754000
202505,76520000-25758000-3S3,5057500,0.939705882,2,5070000,0.94,2,5368900,76520000-25758000,3S3,76520000,25758000
202505,76520000-25797001-3S3,4000000,0.823529412,1,NA,NA,NA,4240000,76520000-25797001,3S3,76520000,25797001
202505,76520000-25799000-2S2,3545218.96,0.4953,5,3350000,0.508333333,6,3633772.839,76520000-25799000,2S2,76520000,25799000
202505,76520000-25799000-3S2,3101952.667,0.826310932,3,3876473.333,0.958888889,9,3780664.971,76520000-25799000,3S2,76520000,25799000
202505,76520000-25799000-3S3,2307500,0.823014706,2,4615000,1,1,3913520,76520000-25799000,3S3,76520000,25799000
202505,76520000-25817000-2S2,3675080.46,0.765909091,2,3629756.098,0.741219512,41,3866758.993,76520000-25817000,2S2,76520000,25817000
202505,76520000-25817000-3S3,4828640.263,0.956710478,1,4874537.188,1.00375,16,5147549.123,76520000-25817000,3S3,76520000,25817000
202505,76520000-25843000-3S3,4900000,1.014705882,1,4590000,1,1,4996840,76520000-25843000,3S3,76520000,25843000
202505,76520000-25873000-3,5200000,0.93975,1,NA,NA,NA,5512000,76520000-25873000,3,76520000,25873000
202505,76520000-25899000-3S3,4400000,0.882352941,1,5049000,1,2,5076764,76520000-25899000,3S3,76520000,25899000
202505,76520000-27001000-3,2975000,1.0625,1,NA,NA,NA,3153500,76520000-27001000,3,76520000,27001000
202505,76520000-27491000-3S2,5650000,0.709677419,1,NA,NA,NA,5989000,76520000-27491000,3S2,76520000,27491000
202505,76520000-41001000-2S2,3675000,0.363636364,1,4890000,0.32,1,4668240,76520000-41001000,2S2,76520000,41001000
202505,76520000-41001000-3,3540000,1.06875,3,3108571.429,1.042857143,7,3478011.429,76520000-41001000,3,76520000,41001000
202505,76520000-41001000-3S3,3765073.469,0.932603241,7,5605730.125,0.53,32,5161635.511,76520000-41001000,3S3,76520000,41001000
202505,76520000-41298000-2S2,3515000,0.863636364,1,NA,NA,NA,3725900,76520000-41298000,2S2,76520000,41298000
202505,76520000-41298000-3,3023750,1.09375,2,2511666.667,0.976666667,3,2879490,76520000-41298000,3,76520000,41298000
202505,76520000-41298000-3S3,5250000,1.029411765,1,5250000,1.03,2,5565000,76520000-41298000,3S3,76520000,41298000
202505,76520000-41359000-3,2250000,1.0625,2,3000000,1.12,1,2862000,76520000-41359000,3,76520000,41359000
202505,76520000-41524000-3S3,4512837,0.970588235,2,4326096,0.47,5,4664839.944,76520000-41524000,3S3,76520000,41524000
202505,76520000-41551000-3S3,2555000,0.8345,2,5045000,1.03,2,4291940,76520000-41551000,3S3,76520000,41551000
202505,76520000-41799000-3,4500000,0.8678125,1,NA,NA,NA,4770000,76520000-41799000,3,76520000,41799000
202505,76520000-44001000-3S3,8853740,0.768872549,2,10755998,0.36,1,10594800.49,76520000-44001000,3S3,76520000,44001000
202505,76520000-47001000-2S3,0,0.777777778,1,8990000,1.19,1,9529400,76520000-47001000,2S3,76520000,47001000
202505,76520000-47001000-3,6800000,0.9375,1,NA,NA,NA,7208000,76520000-47001000,3,76520000,47001000
202505,76520000-47001000-3S2,5500000,0.84516129,2,10504500,0.816666667,3,9012862,76520000-47001000,3S2,76520000,47001000
202505,76520000-47001000-3S3,8671056.762,0.916208683,7,8367468.606,0.986969697,33,8998238.101,76520000-47001000,3S3,76520000,47001000
202505,76520000-47001011-3S3,3500000,0.882352941,1,NA,NA,NA,3710000,76520000-47001011,3S3,76520000,47001011
202505,76520000-47980006-3S3,9300000,1.029411765,1,NA,NA,NA,9858000,76520000-47980006,3S3,76520000,47980006
202505,76520000-50001000-2S2,2250000,0.422727273,2,6175000,0.365,2,4881300,76520000-50001000,2S2,76520000,50001000
202505,76520000-50001000-3,5540000,1.0625,1,5520000,1.02,2,5859680,76520000-50001000,3,76520000,50001000
202505,76520000-50001000-3S2,3110991.429,0.867065982,2,6680000.5,0.77,4,5567540.684,76520000-50001000,3S2,76520000,50001000
202505,76520000-50001000-3S3,4285584.706,0.926755836,7,6439947.6,0.979,10,5912894.589,76520000-50001000,3S3,76520000,50001000
202505,76520000-50006000-3S3,4700000,1.044117647,1,NA,NA,NA,4982000,76520000-50006000,3S3,76520000,50006000
202505,76520000-5001000-2S2,3577830.677,0.50348581,9,3625511.894,0.489787234,47,3822825.771,76520000-5001000,2S2,76520000,5001000
202505,76520000-5001000-2S3,3657136.5,0.666666667,2,3984793.636,0.879090909,11,4084954.629,76520000-5001000,2S3,76520000,5001000
202505,76520000-5001000-3,3657500,0.9453125,4,3000000,0.94,1,3458780,76520000-5001000,3,76520000,5001000
202505,76520000-5001000-3S2,1638386.2,0.805147402,5,4294926.6,1.02,5,3426249.066,76520000-5001000,3S2,76520000,5001000
202505,76520000-5001000-3S3,4257841.041,0.929411765,10,4234734.471,0.892058824,34,4498615.725,76520000-5001000,3S3,76520000,5001000
202505,76520000-50150000-3,6300000,0.8125,1,NA,NA,NA,6678000,76520000-50150000,3,76520000,50150000
202505,76520000-50313000-2S2,6730000,0.681818182,1,NA,NA,NA,7133800,76520000-50313000,2S2,76520000,50313000
202505,76520000-50313000-3,5200000,0.82875,1,NA,NA,NA,5512000,76520000-50313000,3,76520000,50313000
202505,76520000-50400001-3S3,7480000,1,1,NA,NA,NA,7928800,76520000-50400001,3S3,76520000,50400001
202505,76520000-5045000-3,5650000,1.003296875,2,5750748,0.91,2,6053075.728,76520000-5045000,3,76520000,5045000
202505,76520000-5045000-3S2,6276116,0.690612903,1,NA,NA,NA,6652682.96,76520000-5045000,3S2,76520000,5045000
202505,76520000-5045000-3S3,7461111.333,0.855911765,3,7000001,0.56,1,7615511.841,76520000-5045000,3S3,76520000,5045000
202505,76520000-5079000-2S2,3543571.429,0.853896104,1,3520000,0.873846154,13,3741194.286,76520000-5079000,2S2,76520000,5079000
202505,76520000-5079000-2S3,3500000,0.740740741,1,3500000,0.67,1,3710000,76520000-5079000,2S3,76520000,5079000
202505,76520000-5079000-3S3,5050525,1.007205882,1,5030000,0.99,2,5340502.6,76520000-5079000,3S3,76520000,5079000
202505,76520000-5079001-3S3,4620864,0.882352941,1,4620864,0.88,1,4898115.84,76520000-5079001,3S3,76520000,5079001
202505,76520000-5088000-2S2,3697980.722,0.449494949,6,3730406.2,0.47,5,3940482.169,76520000-5088000,2S2,76520000,5088000
202505,76520000-5088000-2S3,3300000,0.407407407,1,NA,NA,NA,3498000,76520000-5088000,2S3,76520000,5088000
202505,76520000-5088000-3S2,0,0.627387097,1,4488620,1.1,1,4757937.2,76520000-5088000,3S2,76520000,5088000
202505,76520000-5088000-3S3,3942670.2,1.003058824,5,4600877.5,1.023333333,6,4597850.255,76520000-5088000,3S3,76520000,5088000
202505,76520000-5129000-2S2,3706669,0.541227273,2,3620000,0.36,1,3873947.656,76520000-5129000,2S2,76520000,5129000
202505,76520000-5129000-2S3,4175315.5,0.700259259,2,4550624,0.85,1,4664530.636,76520000-5129000,2S3,76520000,5129000
202505,76520000-5129000-3S2,4260000,1.14516129,1,NA,NA,NA,4515600,76520000-5129000,3S2,76520000,5129000
202505,76520000-5129000-3S3,4356666.667,1.039215686,1,4318124.8,1.002,5,4593554.039,76520000-5129000,3S3,76520000,5129000
202505,76520000-5142006-3S3,5440000,1,1,NA,NA,NA,5766400,76520000-5142006,3S3,76520000,5142006
202505,76520000-5147000-3S3,3757631,1,1,NA,NA,NA,3983088.86,76520000-5147000,3S3,76520000,5147000
202505,76520000-5154000-3S3,8178000,0.632352941,2,9000000,0.31,1,9191472,76520000-5154000,3S3,76520000,5154000
202505,76520000-5172000-3S3,9000000,0.904411765,1,8766666.667,1.03,3,9391600,76520000-5172000,3S3,76520000,5172000
202505,76520000-52001000-2S2,4186166.667,0.481227273,6,4315606.529,0.472352941,17,4519660.419,76520000-52001000,2S2,76520000,52001000
202505,76520000-52001000-3,2599500,1.09375,2,2700000,1.12,2,2819388,76520000-52001000,3,76520000,52001000
202505,76520000-52001000-3S2,3901746,0.903756989,3,5666991.696,0.846086957,23,5258547.022,76520000-52001000,3S2,76520000,52001000
202505,76520000-52001000-3S3,4597158.333,0.940668137,20,4949525.081,0.967027027,37,5097093.085,76520000-52001000,3S3,76520000,52001000
202505,76520000-52001001-3S3,5100000,1,1,NA,NA,NA,5406000,76520000-52001001,3S3,76520000,52001001
202505,76520000-5212000-3S3,4300000,0.823529412,1,NA,NA,NA,4558000,76520000-5212000,3S3,76520000,5212000
202505,76520000-52317000-3S3,5345000,0.931372549,3,4600000,1.01,1,5191880,76520000-52317000,3S3,76520000,52317000
202505,76520000-52356000-2S2,2050000,0.503818182,2,4112499.875,0.4625,8,3484749.921,76520000-52356000,2S2,76520000,52356000
202505,76520000-52356000-3S3,5091866.225,0.853088235,8,5701750,0.663125,16,5785264.279,76520000-52356000,3S3,76520000,52356000
202505,76520000-52399000-3S3,4200000,1.029411765,1,NA,NA,NA,4452000,76520000-52399000,3S3,76520000,52399000
202505,76520000-52585000-3S3,5712000,1,1,5500000,1,1,5919888,76520000-52585000,3S3,76520000,52585000
202505,76520000-5266000-2S2,3302300,0.545454545,1,3590000,0.34,2,3683415.2,76520000-5266000,2S2,76520000,5266000
202505,76520000-5266000-3S2,2244310,0.927366935,2,3588427,0.55,1,3233827.012,76520000-5266000,3S2,76520000,5266000
202505,76520000-5266000-3S3,3513223.333,0.948529412,3,3672056.556,0.832222222,9,3825034.663,76520000-5266000,3S3,76520000,5266000
202505,76520000-52683000-3,2800000,1.0625,1,NA,NA,NA,2968000,76520000-52683000,3,76520000,52683000
202505,76520000-52683000-3S3,4700000,1,1,NA,NA,NA,4982000,76520000-52683000,3S3,76520000,52683000
202505,76520000-52835000-2S2,6200000,0.454545455,1,6200000,0.45,6,6572000,76520000-52835000,2S2,76520000,52835000
202505,76520000-52835000-3S3,6500000,1,2,3700000,1,1,5109200,76520000-52835000,3S3,76520000,52835000
202505,76520000-52838000-2S2,4100000,0.454545455,1,4100000,0.45,6,4346000,76520000-52838000,2S2,76520000,52838000
202505,76520000-52838000-3S3,5325000,0.852941176,2,5390000,0.87,2,5685840,76520000-52838000,3S3,76520000,52838000
202505,76520000-5308000-2S2,3493000,0.493034091,4,4003311,0.45,1,4027137.796,76520000-5308000,2S2,76520000,5308000
202505,76520000-5308000-2S3,3700000,0.407407407,1,NA,NA,NA,3922000,76520000-5308000,2S3,76520000,5308000
202505,76520000-5308000-3S2,2434929.5,0.651095825,2,3750038,1.1,1,3417434.276,76520000-5308000,3S2,76520000,5308000
202505,76520000-5308000-3S3,3541359.139,0.922395425,9,4322599.8,0.879333333,15,4250709.748,76520000-5308000,3S3,76520000,5308000
202505,76520000-5310003-3S3,4700000,1,1,4736000,1,2,5004896,76520000-5310003,3S3,76520000,5310003
202505,76520000-5318000-2S2,3755655.5,0.409090909,2,3850000,0.455,2,4040997.932,76520000-5318000,2S2,76520000,5318000
202505,76520000-5318000-3S3,4303815.5,0.941176471,2,NA,NA,NA,4562044.43,76520000-5318000,3S3,76520000,5318000
202505,76520000-5360000-2S2,3315800,0.565379394,5,3580472.222,0.703888889,18,3683079.533,76520000-5360000,2S2,76520000,5360000
202505,76520000-5360000-3,3165000,0.946875,5,3950000,1.12,2,3854160,76520000-5360000,3,76520000,5360000
202505,76520000-5360000-3S2,4134929.5,0.724512419,2,NA,NA,NA,4383025.27,76520000-5360000,3S2,76520000,5360000
202505,76520000-5360000-3S3,3610718.333,0.934103758,12,4487794.2,0.824,5,4385181.685,76520000-5360000,3S3,76520000,5360000
202505,76520000-5380000-2S2,3000000,0.963181818,1,NA,NA,NA,3180000,76520000-5380000,2S2,76520000,5380000
202505,76520000-5380000-3,4418000,1,1,NA,NA,NA,4683080,76520000-5380000,3,76520000,5380000
202505,76520000-5380000-3S3,3953374.486,0.952323529,7,4211954.722,0.846111111,18,4355033.985,76520000-5380000,3S3,76520000,5380000
202505,76520000-54001000-2S2,6942518.667,0.527484848,3,7035540.667,0.42,3,7418231.779,76520000-54001000,2S2,76520000,54001000
202505,76520000-54001000-2S3,8000000,0.851851852,1,7000000,0.676666667,3,7844000,76520000-54001000,2S3,76520000,54001000
202505,76520000-54001000-3,5571428.571,0.941964286,1,5697300,0.952,5,5985768.514,76520000-54001000,3,76520000,54001000
202505,76520000-54001000-3S2,5600000,0.830326165,3,9527428.571,0.835714286,7,8433844.571,76520000-54001000,3S2,76520000,54001000
202505,76520000-54001000-3S3,6960093.659,0.858862765,13,7676630.292,0.781666667,48,7833416.577,76520000-54001000,3S3,76520000,54001000
202505,76520000-5425000-3S3,5800000,0.882352941,1,NA,NA,NA,6148000,76520000-5425000,3S3,76520000,5425000
202505,76520000-54498000-3S3,7716666.667,0.824151961,3,8281325,0.62,2,8538789.367,76520000-54498000,3S3,76520000,54498000
202505,76520000-54518000-3S3,7591150,0.885294118,1,NA,NA,NA,8046619,76520000-54518000,3S3,76520000,54518000
202505,76520000-5615000-2S2,3621384.211,0.605023923,5,3540625,0.7821875,32,3787304.405,76520000-5615000,2S2,76520000,5615000
202505,76520000-5615000-2S3,3983875,0.692222222,2,NA,NA,NA,4222907.5,76520000-5615000,2S3,76520000,5615000
202505,76520000-5615000-3S2,2208704.5,0.90185,2,4188056.75,0.8575,4,3600094.801,76520000-5615000,3S2,76520000,5615000
202505,76520000-5615000-3S3,3595440.5,0.993259804,4,4841447,0.795,14,4603627.064,76520000-5615000,3S3,76520000,5615000
202505,76520000-5631000-3S3,3056206.667,0.868058824,3,4488620,1,1,4150593.947,76520000-5631000,3S3,76520000,5631000
202505,76520000-5664000-3S3,4754610,1.000294118,3,4458533.333,1,3,4851581.84,76520000-5664000,3S3,76520000,5664000
202505,76520000-5686000-3S3,4926600,1.029411765,1,4970000,1.02,1,5249798.4,76520000-5686000,3S3,76520000,5686000
202505,76520000-5756000-3,5500000,1.125,1,NA,NA,NA,5830000,76520000-5756000,3,76520000,5756000
